Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo,Reboot_Detectado,Motivo_Reboot,Intervalo_Desde_Ultima,Serial_Reset,Observacoes,Intervalo_Entre_Mensagens
2025-08-20 09:36:27,,865209077285162,240,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,241,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,243,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,244,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,245,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,246,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,247,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,248,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,249,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,250,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,251,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,252,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,253,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,254,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,255,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,256,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,257,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,259,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,260,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,261,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,262,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,263,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,264,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,265,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,266,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,267,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,268,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,269,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,270,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,271,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,272,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,273,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,275,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,276,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,277,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,278,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,279,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,280,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,281,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,282,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,283,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,284,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,285,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,286,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,287,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,288,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,290,Login,77,GT06V4,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,291,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,293,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,294,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,295,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:27,,865209077285162,296,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,297,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,298,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,299,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,300,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,301,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,302,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,303,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,304,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,305,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,306,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,308,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,309,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,310,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,311,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,312,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,313,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,314,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,315,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,316,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,317,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,318,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,319,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,320,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,321,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,322,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,324,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,325,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,326,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,327,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,328,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,329,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,330,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,331,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,332,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,333,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,334,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,335,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,336,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,337,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,338,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,340,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,341,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,342,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,343,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,344,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,345,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,346,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,347,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,348,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,349,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,350,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,351,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,352,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:28,,865209077285162,353,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,354,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,356,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,357,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,358,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,359,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,360,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,361,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,362,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,363,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,364,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,365,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,366,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,367,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,368,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,369,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,370,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,372,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,373,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,374,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,375,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,376,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,377,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,378,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,379,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,380,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,381,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,382,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,383,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,384,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,385,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,386,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,0,Login,77,GT06V4,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,
2025-08-20 09:36:29,,865209077285162,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,3,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,4,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,5,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,6,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,7,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,8,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,9,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,10,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,11,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,12,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,13,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,14,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,15,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,16,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,17,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,19,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,20,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,21,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,22,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,23,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,24,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:29,,865209077285162,25,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:30,,865209077285162,26,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:36:30,,865209077285162,27,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
