Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Alimentação interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total (km),Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM
2025-08-11 07:56:13,2025-08-09 09:40:20,0865209077286178,46,Temporizada,77,GT06V4,555,11.60,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-22:43:11,4,
2025-08-11 07:56:14,2025-08-09 09:50:20,0865209077286178,47,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-22:53:11,4,
2025-08-11 07:56:15,2025-08-09 10:00:20,0865209077286178,48,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:03:11,4,
2025-08-11 07:56:16,2025-08-09 10:10:20,0865209077286178,49,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:13:11,4,
2025-08-11 07:57:41,2025-08-09 10:21:13,0865209077286178,50,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:23:48,4,
2025-08-11 07:57:41,2025-08-09 10:21:13,0865209077286178,50,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:23:48,4,
2025-08-11 07:57:46,,0865209077286178,51,Login,77,GT06V4,,,,,,,,,,,
2025-08-11 07:57:58,,0865209077286178,52,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-11 07:57:58,2025-08-09 10:21:13,0865209077286178,50,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:23:48,4,
2025-08-11 07:57:59,2025-08-09 10:31:13,0865209077286178,53,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:33:48,4,
2025-08-11 07:58:00,2025-08-09 10:41:13,0865209077286178,54,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:43:47,4,
2025-08-11 07:58:01,2025-08-09 10:51:13,0865209077286178,55,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-23:53:47,4,
2025-08-11 07:58:03,2025-08-09 11:01:13,0865209077286178,56,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-00:03:47,4,
2025-08-11 07:58:04,2025-08-09 11:11:13,0865209077286178,57,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-00:13:46,4,
2025-08-11 07:58:55,,0865209077286178,59,Login,77,GT06V4,,,,,,,,,,,
2025-08-11 07:58:57,,0865209077286178,60,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 07:58:58,2025-08-09 11:21:13,0865209077286178,58,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-00:23:46,4,
2025-08-11 07:58:59,2025-08-09 11:31:13,0865209077286178,61,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-00:33:46,4,
2025-08-11 07:59:00,2025-08-09 11:41:13,0865209077286178,62,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-00:43:46,4,
2025-08-11 07:59:01,2025-08-09 11:51:13,0865209077286178,63,Temporizada,77,GT06V4,555,11.30,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-00:53:45,4,
2025-08-11 07:59:02,2025-08-09 12:01:13,0865209077286178,64,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-01:03:44,4,
2025-08-11 07:59:03,2025-08-09 12:11:13,0865209077286178,65,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-01:13:44,4,
2025-08-11 07:59:04,2025-08-09 12:21:46,0865209077286178,66,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-01:24:00,4,
2025-08-11 07:59:05,2025-08-09 12:31:46,0865209077286178,67,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-01:34:00,4,
2025-08-11 07:59:06,2025-08-09 12:41:46,0865209077286178,68,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-01:43:59,4,
2025-08-11 07:59:07,2025-08-09 12:51:46,0865209077286178,69,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-01:53:59,4,
2025-08-11 07:59:08,2025-08-09 13:01:46,0865209077286178,70,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-02:03:59,4,
2025-08-11 07:59:09,2025-08-09 13:11:46,0865209077286178,71,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-02:13:59,4,
2025-08-11 07:59:10,2025-08-09 13:21:46,0865209077286178,72,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,068FCA1E,0,0,73.7,29-02:23:59,4,
2025-08-11 07:59:11,2025-08-09 13:31:46,0865209077286178,73,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0E,0,0,73.7,29-02:33:59,4,
2025-08-11 07:59:12,2025-08-09 13:41:46,0865209077286178,74,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-02:43:59,4,
2025-08-11 07:59:13,2025-08-09 13:51:46,0865209077286178,75,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-02:53:58,4,
2025-08-11 07:59:14,2025-08-09 14:01:46,0865209077286178,76,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-03:03:58,4,
2025-08-11 07:59:15,2025-08-09 14:11:46,0865209077286178,77,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-03:13:58,4,
2025-08-11 07:59:16,2025-08-09 14:22:30,0865209077286178,78,Temporizada,77,GT06V4,555,11.60,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-03:24:25,4,
2025-08-11 07:59:17,2025-08-09 14:32:30,0865209077286178,79,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-03:34:25,4,
2025-08-11 07:59:18,2025-08-09 14:42:30,0865209077286178,80,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-03:44:25,4,
2025-08-11 07:59:19,2025-08-09 14:52:30,0865209077286178,81,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-03:54:25,4,
2025-08-11 07:59:20,2025-08-09 15:02:30,0865209077286178,82,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-04:04:25,4,
2025-08-11 07:59:21,2025-08-09 15:12:30,0865209077286178,83,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,06,C4A7,07A71416,0,0,73.7,29-04:14:24,4,
2025-08-11 07:59:22,2025-08-09 15:22:30,0865209077286178,84,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-04:24:23,4,
2025-08-11 07:59:23,2025-08-09 15:32:30,0865209077286178,85,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-04:34:22,4,
2025-08-11 07:59:24,2025-08-09 15:42:30,0865209077286178,86,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-04:44:22,4,
2025-08-11 07:59:25,2025-08-09 15:52:30,0865209077286178,87,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-04:54:20,4,
2025-08-11 07:59:26,2025-08-09 16:02:30,0865209077286178,88,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-05:04:20,4,
2025-08-11 07:59:34,2025-08-09 16:13:02,0865209077286178,89,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-05:14:35,4,
2025-08-11 07:59:35,2025-08-09 16:23:02,0865209077286178,90,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-05:24:35,4,
2025-08-11 07:59:36,2025-08-09 16:33:02,0865209077286178,91,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-05:34:35,4,
2025-08-11 07:59:37,2025-08-09 16:43:02,0865209077286178,92,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-05:44:35,4,
2025-08-11 07:59:38,2025-08-09 16:53:02,0865209077286178,93,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A1E,0,0,73.7,29-05:54:34,4,
2025-08-11 07:59:39,2025-08-09 17:03:02,0865209077286178,94,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-06:04:34,4,
2025-08-11 07:59:40,2025-08-09 17:13:02,0865209077286178,95,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-06:14:32,4,
2025-08-11 07:59:41,2025-08-09 17:23:02,0865209077286178,96,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-06:24:32,4,
2025-08-11 07:59:42,2025-08-09 17:33:02,0865209077286178,97,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-06:34:32,4,
2025-08-11 07:59:43,2025-08-09 17:43:02,0865209077286178,98,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-06:44:32,4,
2025-08-11 07:59:44,2025-08-09 17:53:02,0865209077286178,99,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-06:54:32,4,
2025-08-11 07:59:45,2025-08-09 18:03:02,0865209077286178,100,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-07:04:32,4,
2025-08-11 07:59:46,2025-08-09 18:13:32,0865209077286178,101,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-07:14:46,4,
2025-08-11 07:59:47,2025-08-09 18:23:32,0865209077286178,102,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-07:24:46,4,
2025-08-11 07:59:48,2025-08-09 18:33:32,0865209077286178,103,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-07:34:46,4,
2025-08-11 07:59:49,2025-08-09 18:43:32,0865209077286178,104,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-07:44:45,4,
2025-08-11 07:59:50,2025-08-09 18:54:17,0865209077286178,105,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-07:55:30,4,
2025-08-11 07:59:51,2025-08-09 19:04:17,0865209077286178,106,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-08:05:29,4,
2025-08-11 07:59:52,2025-08-09 19:14:17,0865209077286178,107,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-08:15:29,4,
2025-08-11 07:59:53,2025-08-09 19:24:17,0865209077286178,108,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-08:25:29,4,
2025-08-11 07:59:55,2025-08-09 19:34:17,0865209077286178,109,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-08:35:28,4,
2025-08-11 08:00:13,2025-08-09 19:44:17,0865209077286178,110,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,04,8632,04318C83,0,0,73.7,29-08:45:28,4,
2025-08-11 08:00:13,,0865209077286178,111,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 08:00:14,2025-08-09 19:54:17,0865209077286178,112,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-08:55:28,4,
2025-08-11 08:00:15,2025-08-09 20:04:50,0865209077286178,113,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-09:05:44,4,
2025-08-11 08:00:16,2025-08-09 20:14:50,0865209077286178,114,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-09:15:44,4,
2025-08-11 08:00:17,2025-08-09 20:24:51,0865209077286178,115,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-09:25:44,4,
2025-08-11 08:00:18,2025-08-09 20:34:51,0865209077286178,116,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-09:35:44,4,
2025-08-11 08:00:19,2025-08-09 20:44:51,0865209077286178,117,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-09:45:44,4,
2025-08-11 08:00:20,2025-08-09 20:54:51,0865209077286178,118,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-09:55:42,4,
2025-08-11 08:00:21,2025-08-09 21:04:51,0865209077286178,119,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-10:05:42,4,
2025-08-11 08:00:22,2025-08-09 21:14:51,0865209077286178,120,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-10:15:41,4,
2025-08-11 08:00:23,2025-08-09 21:24:51,0865209077286178,121,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-10:25:41,4,
2025-08-11 08:00:24,2025-08-09 21:34:51,0865209077286178,122,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-10:35:40,4,
2025-08-11 08:00:25,2025-08-09 21:44:51,0865209077286178,123,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-10:45:40,4,
2025-08-11 08:00:26,2025-08-09 21:54:51,0865209077286178,124,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-10:55:40,4,
2025-08-11 08:00:27,2025-08-09 22:06:03,0865209077286178,125,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-11:06:35,4,
2025-08-11 08:00:28,2025-08-09 22:16:03,0865209077286178,126,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-11:16:35,4,
2025-08-11 08:00:29,2025-08-09 22:26:03,0865209077286178,127,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004FA6,0,0,73.7,29-11:26:33,2,
2025-08-11 08:00:30,2025-08-09 22:36:04,0865209077286178,128,Temporizada,77,GT06V4,555,11.40,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-11:36:34,4,
2025-08-11 08:00:31,2025-08-09 22:46:04,0865209077286178,129,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-11:46:33,4,
2025-08-11 08:00:32,2025-08-09 22:56:04,0865209077286178,130,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-11:56:32,4,
2025-08-11 08:00:33,2025-08-09 23:07:21,0865209077286178,131,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-12:07:48,4,
2025-08-11 08:00:34,2025-08-09 23:17:26,0865209077286178,132,Temporizada,77,GT06V4,555,11.50,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-12:17:52,4,
2025-08-11 08:00:35,2025-08-09 23:27:26,0865209077286178,133,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-12:27:52,4,
2025-08-11 08:00:36,2025-08-09 23:37:26,0865209077286178,134,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-12:37:52,4,
2025-08-11 08:00:37,2025-08-09 23:47:26,0865209077286178,135,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-12:47:52,4,
2025-08-11 08:00:38,2025-08-09 23:57:59,0865209077286178,136,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-12:58:08,4,
2025-08-11 08:00:39,2025-08-10 00:07:59,0865209077286178,137,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-13:08:08,4,
2025-08-11 08:00:40,2025-08-10 00:17:59,0865209077286178,138,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-13:18:07,4,
2025-08-11 08:00:41,2025-08-10 00:27:59,0865209077286178,139,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-13:28:07,4,
2025-08-11 08:00:42,2025-08-10 00:37:59,0865209077286178,140,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,29-13:38:07,4,
2025-08-11 08:00:43,2025-08-10 00:47:59,0865209077286178,141,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-13:48:07,4,
2025-08-11 08:00:44,2025-08-10 00:57:59,0865209077286178,142,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-13:58:07,4,
2025-08-11 08:00:45,2025-08-10 01:07:59,0865209077286178,143,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-14:08:06,4,
2025-08-11 08:00:46,2025-08-10 01:18:51,0865209077286178,144,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,04,8632,043B9E0F,0,0,73.7,29-14:18:58,4,
2025-08-11 08:00:47,2025-08-10 01:28:51,0865209077286178,145,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A1E,0,0,73.7,29-14:28:57,4,
2025-08-11 08:00:48,2025-08-10 01:38:51,0865209077286178,146,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-14:38:57,4,
2025-08-11 08:00:49,2025-08-10 01:48:51,0865209077286178,147,Temporizada,77,GT06V4,555,11.30,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-14:48:57,4,
2025-08-11 08:00:50,2025-08-10 01:59:24,0865209077286178,148,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-14:59:13,4,
2025-08-11 08:00:51,2025-08-10 02:09:24,0865209077286178,149,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-15:09:13,4,
2025-08-11 08:00:52,2025-08-10 02:19:24,0865209077286178,150,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-15:19:13,4,
2025-08-11 08:00:53,2025-08-10 02:29:24,0865209077286178,151,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-15:29:13,4,
2025-08-11 08:00:54,2025-08-10 02:39:24,0865209077286178,152,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-15:39:13,4,
2025-08-11 08:00:55,2025-08-10 02:49:24,0865209077286178,153,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-15:49:13,4,
2025-08-11 08:00:56,2025-08-10 02:59:24,0865209077286178,154,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-15:59:12,4,
2025-08-11 08:00:57,2025-08-10 03:09:24,0865209077286178,155,Temporizada,77,GT06V4,555,11.60,,1,2,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-16:09:12,4,
2025-08-11 08:00:58,2025-08-10 03:19:24,0865209077286178,156,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-16:19:12,4,
2025-08-11 08:00:59,2025-08-10 03:29:24,0865209077286178,157,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-16:29:11,4,
2025-08-11 08:01:00,2025-08-10 03:39:24,0865209077286178,158,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-16:39:11,4,
2025-08-11 08:01:01,2025-08-10 03:49:34,0865209077286178,159,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-16:49:20,4,
2025-08-11 08:01:02,2025-08-10 04:00:54,0865209077286178,160,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-17:00:25,4,
2025-08-11 08:01:03,2025-08-10 04:10:54,0865209077286178,161,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-17:10:24,4,
2025-08-11 08:01:04,2025-08-10 04:20:54,0865209077286178,162,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-17:20:23,4,
2025-08-11 08:01:05,2025-08-10 04:30:54,0865209077286178,163,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-17:30:23,4,
2025-08-11 08:01:06,2025-08-10 04:40:54,0865209077286178,164,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A1E,0,0,73.7,29-17:40:23,4,
2025-08-11 08:01:07,2025-08-10 04:50:54,0865209077286178,165,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-17:50:23,4,
2025-08-11 08:01:08,2025-08-10 05:00:54,0865209077286178,166,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,29-18:00:23,4,
2025-08-11 08:01:09,2025-08-10 05:10:54,0865209077286178,167,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0E,0,0,73.7,29-18:10:23,4,
