Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Alimentação interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM
2025-08-11 07:55:30,2025-08-11 00:08:05,0868022036382377,144,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:31,2025-08-11 00:27:18,0868022036382377,145,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:32,2025-08-11 00:46:30,0868022036382377,146,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:33,2025-08-11 01:05:40,0868022036382377,147,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:34,2025-08-11 01:24:54,0868022036382377,148,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:35,2025-08-11 01:44:06,0868022036382377,149,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:36,2025-08-11 02:03:17,0868022036382377,150,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:37,2025-08-11 02:22:36,0868022036382377,151,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:38,2025-08-11 02:41:54,0868022036382377,152,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:39,2025-08-11 03:01:06,0868022036382377,153,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:40,2025-08-11 03:20:18,0868022036382377,154,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:41,2025-08-11 03:39:30,0868022036382377,155,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:42,2025-08-11 03:58:54,0868022036382377,156,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:43,2025-08-11 04:18:05,0868022036382377,157,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:44,2025-08-11 04:37:15,0868022036382377,158,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:45,2025-08-11 04:56:27,0868022036382377,159,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:46,2025-08-11 05:15:39,0868022036382377,160,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:47,2025-08-11 05:34:50,0868022036382377,161,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:48,2025-08-11 05:54:02,0868022036382377,162,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:49,2025-08-11 06:13:14,0868022036382377,163,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:50,2025-08-11 06:32:27,0868022036382377,164,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:51,2025-08-11 06:51:40,0868022036382377,165,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:52,2025-08-11 07:10:53,0868022036382377,166,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:53,2025-08-11 07:30:04,0868022036382377,167,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:54,2025-08-11 07:49:16,0868022036382377,168,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:57:02,,0868022036382377,169,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:01:03,,0868022036382377,170,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:05:03,,0868022036382377,171,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:09:03,,0868022036382377,172,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:13:03,,0868022036382377,173,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:17:03,,0868022036382377,174,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:21:03,,0868022036382377,175,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:25:03,,0868022036382377,176,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:29:05,,0868022036382377,177,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:33:05,,0868022036382377,178,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:37:05,,0868022036382377,179,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:41:05,,0868022036382377,180,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:45:05,,0868022036382377,181,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-11 08:49:05,,0868022036382377,182,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:49:33,2025-08-11 08:49:30,0868022036382377,183,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 08:53:05,,0868022036382377,184,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 08:57:47,,0868022036382377,186,Login,77,GT06V4,,,,,,,,,,,,,,,,,,,,
2025-08-11 08:57:49,,0868022036382377,187,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:01:50,,0868022036382377,188,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:05:50,,0868022036382377,189,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:09:50,,0868022036382377,190,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:13:50,,0868022036382377,191,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:17:50,,0868022036382377,192,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:21:50,,0868022036382377,193,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:25:50,,0868022036382377,194,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:29:50,,0868022036382377,195,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:33:50,,0868022036382377,196,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:37:50,,0868022036382377,197,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:41:50,,0868022036382377,198,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:45:51,,0868022036382377,199,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:49:35,2025-08-11 09:49:30,0868022036382377,200,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 09:49:51,,0868022036382377,201,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:53:51,,0868022036382377,202,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 09:57:51,,0868022036382377,203,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:01:51,,0868022036382377,204,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:05:51,,0868022036382377,205,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:09:51,,0868022036382377,206,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:13:51,,0868022036382377,207,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:17:51,,0868022036382377,208,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:21:51,,0868022036382377,209,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:25:51,,0868022036382377,210,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:29:52,,0868022036382377,211,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:33:52,,0868022036382377,212,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:37:52,,0868022036382377,213,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:41:52,,0868022036382377,214,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:45:52,,0868022036382377,215,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:49:36,2025-08-11 10:49:30,0868022036382377,216,Temporizada,77,GT06V4,555,13.00,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 10:49:52,,0868022036382377,217,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:53:52,,0868022036382377,218,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 10:57:52,,0868022036382377,219,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:01:52,,0868022036382377,220,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:05:52,,0868022036382377,221,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:13:53,,0868022036382377,223,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:17:53,,0868022036382377,224,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:21:53,,0868022036382377,225,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:25:53,,0868022036382377,226,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:29:53,,0868022036382377,227,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:33:53,,0868022036382377,228,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:37:53,,0868022036382377,229,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:41:53,,0868022036382377,230,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:45:53,,0868022036382377,231,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:49:37,2025-08-11 11:49:30,0868022036382377,232,Temporizada,77,GT06V4,555,12.90,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 11:49:53,,0868022036382377,233,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:53:54,,0868022036382377,234,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 11:57:54,,0868022036382377,235,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:01:54,,0868022036382377,236,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:05:54,,0868022036382377,237,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:09:54,,0868022036382377,238,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:13:54,,0868022036382377,239,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:17:54,,0868022036382377,240,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:21:54,,0868022036382377,241,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:25:54,,0868022036382377,242,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:29:54,,0868022036382377,243,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:33:55,,0868022036382377,244,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:37:55,,0868022036382377,245,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:41:55,,0868022036382377,246,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:45:55,,0868022036382377,247,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:49:39,2025-08-11 12:49:30,0868022036382377,248,Temporizada,77,GT06V4,555,13.00,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 12:49:55,,0868022036382377,249,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:53:55,,0868022036382377,250,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 12:57:55,,0868022036382377,251,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:01:55,,0868022036382377,252,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:05:55,,0868022036382377,253,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:09:55,,0868022036382377,254,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:13:55,,0868022036382377,255,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:17:56,,0868022036382377,256,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:21:56,,0868022036382377,257,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:25:56,,0868022036382377,258,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:29:56,,0868022036382377,259,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:33:56,,0868022036382377,260,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:37:56,,0868022036382377,261,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:41:56,,0868022036382377,262,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:45:56,,0868022036382377,263,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:49:40,2025-08-11 13:49:30,0868022036382377,264,Temporizada,77,GT06V4,555,12.90,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 13:49:56,,0868022036382377,265,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:53:56,,0868022036382377,266,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 13:57:57,,0868022036382377,267,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:01:57,,0868022036382377,268,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:05:57,,0868022036382377,269,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:09:57,,0868022036382377,270,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:13:57,,0868022036382377,271,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:17:57,,0868022036382377,272,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:21:57,,0868022036382377,273,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:25:57,,0868022036382377,274,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:29:57,,0868022036382377,275,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:33:57,,0868022036382377,276,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:37:58,,0868022036382377,277,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:41:58,,0868022036382377,278,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:45:58,,0868022036382377,279,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:49:42,2025-08-11 14:49:30,0868022036382377,280,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 14:49:58,,0868022036382377,281,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:53:58,,0868022036382377,282,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 14:57:58,,0868022036382377,283,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:01:58,,0868022036382377,284,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:05:58,,0868022036382377,285,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:09:58,,0868022036382377,286,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:13:58,,0868022036382377,287,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:17:58,,0868022036382377,288,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:21:59,,0868022036382377,289,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:25:59,,0868022036382377,290,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:29:59,,0868022036382377,291,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:33:59,,0868022036382377,292,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:37:59,,0868022036382377,293,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:41:59,,0868022036382377,294,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:45:59,,0868022036382377,295,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:49:43,2025-08-11 15:49:30,0868022036382377,296,Temporizada,77,GT06V4,555,12.90,,0,6,,0,0,-28.158824,-48.656280,02D4,05,9CD4,0754F709,0,1,38560.5,31-16:41:41,4,
2025-08-11 15:49:59,,0868022036382377,297,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:53:59,,0868022036382377,298,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 15:57:59,,0868022036382377,299,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 16:02:00,,0868022036382377,300,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 16:06:00,,0868022036382377,301,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 16:10:00,,0868022036382377,302,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 16:14:00,,0868022036382377,303,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 16:18:00,,0868022036382377,304,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-11 16:22:00,,0868022036382377,305,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
